Date,AAPL,MSFT,TSLA
2020-05-12,75.86055755615234,175.0449676513672,53.96066665649414
2020-05-13,74.94461822509766,172.39788818359375,52.73066711425781
2020-05-14,75.40502166748047,173.14593505859375,53.55533218383789
2020-05-15,74.95921325683594,175.6683807373047,53.27799987792969
2020-05-18,76.725341796875,177.3468017578125,54.242000579833984
2020-05-19,76.28201293945312,176.11915588378906,53.867332458496094
2020-05-20,77.76554870605469,178.5620574951172,54.37066650390625
2020-05-21,77.18577575683594,176.41732788085938,55.17333221435547
2020-05-22,77.68272399902344,176.49424743652344,54.45866775512695
2020-05-26,77.15653228759766,174.62841796875,54.591331481933594
2020-05-27,77.49270629882812,174.85923767089844,54.68199920654297
2020-05-28,77.5268325805664,174.4649200439453,53.72066879272461
2020-05-29,77.45128631591797,176.2442169189453,55.66666793823242
2020-06-01,78.4037857055664,175.8402557373047,59.87333297729492
2020-06-02,78.76676940917969,177.84072875976562,58.770668029785156
2020-06-03,79.20037078857422,178.27354431152344,58.86399841308594
2020-06-04,78.5182876586914,175.92681884765625,57.62533187866211
2020-06-05,80.75454711914062,180.0431671142578,59.04399871826172
2020-06-08,81.2320327758789,181.15884399414062,63.327999114990234
2020-06-09,83.79715728759766,182.5437774658203,62.711334228515625
2020-06-10,85.95305633544922,189.3146209716797,68.336669921875
2020-06-11,81.82643127441406,179.1487274169922,64.85600280761719
2020-06-12,82.5328598022461,180.5625457763672,62.35200119018555
2020-06-15,83.5535659790039,181.71665954589844,66.05999755859375
2020-06-16,85.7679214477539,186.169677734375,65.47533416748047
2020-06-17,85.64855194091797,186.8140411376953,66.11933135986328
2020-06-18,85.68266296386719,188.81454467773438,66.9306640625
2020-06-19,85.1930160522461,187.68923950195312,66.72666931152344
2020-06-22,87.4219741821289,192.9020233154297,66.28800201416016
2020-06-23,89.2879867553711,194.19082641601562,66.78533172607422
2020-06-24,87.71186828613281,190.27638244628906,64.0566635131836
2020-06-25,88.87630462646484,192.6808319091797,65.73200225830078
2020-06-26,86.14551544189453,188.82412719726562,63.982666015625
2020-06-29,88.13086700439453,190.8534698486328,67.29000091552734
2020-06-30,88.86654663085938,195.72962951660156,71.98733520507812
2020-07-01,88.69847106933594,196.8741455078125,74.64199829101562
2020-07-02,88.69847106933594,198.37449645996094,80.57733154296875
2020-07-06,91.07117462158203,202.64474487304688,91.43866729736328
2020-07-07,90.78857421875,200.28842163085938,92.65733337402344
2020-07-08,92.9030532836914,204.69334411621094,91.05867004394531
2020-07-09,93.30258178710938,206.12637329101562,92.9520034790039
2020-07-10,93.46578979492188,205.501220703125,102.97666931152344
2020-07-13,93.03459930419922,199.15354919433594,99.80400085449219
2020-07-14,94.57418823242188,200.3845977783203,101.12000274658203
2020-07-15,95.22461700439453,200.08644104003906,103.06732940673828
2020-07-16,94.05288696289062,196.1239471435547,100.04266357421875
2020-07-17,93.86286163330078,195.12371826171875,100.05599975585938
2020-07-20,95.8409194946289,203.51031494140625,109.53333282470703
2020-07-21,94.51815795898438,200.76930236816406,104.55733489990234
2020-07-22,94.78368377685547,203.65460205078125,106.15533447265625
2020-07-23,90.4694595336914,194.7967071533203,100.87133026123047
2020-07-24,90.24536895751953,193.60411071777344,94.46666717529297
2020-07-27,92.38420104980469,196.05665588378906,102.63999938964844
2020-07-28,90.86656188964844,194.29661560058594,98.43267059326172
2020-07-29,92.6082992553711,196.2585906982422,99.94066619873047
2020-07-30,93.7288818359375,196.10470581054688,99.16600036621094
2020-07-31,103.54122924804688,197.1722869873047,95.38400268554688
2020-08-03,106.15019989013672,208.26150512695312,99.0
2020-08-04,106.85910034179688,205.13572692871094,99.13333129882812
2020-08-05,107.24642944335938,204.79913330078125,99.00133514404297
2020-08-06,110.98818969726562,208.0787811279297,99.30533599853516
2020-08-07,108.46478271484375,204.356689453125,96.84733581542969
2020-08-10,110.04130554199219,200.28842163085938,94.57133483886719
2020-08-11,106.76870727539062,195.60459899902344,91.6259994506836
2020-08-12,110.31707000732422,201.19247436523438,103.65066528320312
2020-08-13,112.2694091796875,200.72122192382812,108.06666564941406
2020-08-14,112.1693344116211,200.91358947753906,110.04733276367188
2020-08-17,111.87650299072266,202.2408447265625,122.3759994506836
2020-08-18,112.80874633789062,203.4045867919922,125.80599975585938
2020-08-19,112.95027923583984,202.17050170898438,125.23533630371094
2020-08-20,115.45660400390625,206.8753204345703,133.45533752441406
2020-08-21,121.4063720703125,205.37130737304688,136.6653289794922
2020-08-24,122.85841369628906,206.01724243164062,134.27999877929688
2020-08-25,121.85053253173828,208.6974334716797,134.8893280029297
2020-08-26,123.50756072998047,213.20938110351562,143.54466247558594
2020-08-27,122.03112030029297,218.44444274902344,149.25
2020-08-28,121.83345031738281,220.69076538085938,147.55999755859375
2020-08-31,125.965087890625,217.43212890625,166.10667419433594
2020-09-01,130.98257446289062,219.1096649169922,158.35000610351562
2020-09-02,128.26885986328125,223.3323974609375,149.1233367919922
2020-09-03,117.99954986572266,209.49761962890625,135.6666717529297
2020-09-04,118.07762908935547,206.55712890625,139.44000244140625
2020-09-08,110.13158416748047,195.38328552246094,110.06999969482422
2020-09-09,114.52437591552734,203.70339965820312,122.09333038330078
2020-09-10,110.78563690185547,197.9960174560547,123.77999877929688
2020-09-11,109.33113098144531,196.7040557861328,124.23999786376953
2020-09-14,112.61107635498047,198.03456115722656,139.8733367919922
2020-09-15,112.7867660522461,201.28355407714844,149.9199981689453
2020-09-16,109.45802307128906,197.68748474121094,147.25332641601562
2020-09-17,107.71068572998047,195.62432861328125,141.14332580566406
2020-09-18,104.29407501220703,193.19480895996094,147.38333129882812
2020-09-21,107.45687866210938,195.26759338378906,149.79666137695312
2020-09-22,109.14567565917969,199.97239685058594,141.41000366210938
2020-09-23,104.56742095947266,193.38763427734375,126.78666687011719
2020-09-24,105.64122009277344,195.894287109375,129.26333618164062
2020-09-25,109.60445404052734,200.35801696777344,135.77999877929688
2020-09-28,112.2206039428711,201.91986083984375,140.39999389648438
2020-09-29,111.371337890625,199.818115234375,139.69000244140625
2020-09-30,113.05034637451172,202.77789306640625,143.00332641601562
2020-10-01,114.0069808959961,204.83143615722656,149.3866729736328
2020-10-02,110.32681274414062,198.7865753173828,138.3633270263672
2020-10-05,113.72392272949219,202.8261260986328,141.89332580566406
2020-10-06,110.46349334716797,198.5166015625,137.9933319091797
2020-10-07,112.33775329589844,202.2958526611328,141.76666259765625
2020-10-08,112.2303695678711,203.0189208984375,141.97332763671875
2020-10-09,114.18270111083984,208.06114196777344,144.6666717529297
2020-10-12,121.43565368652344,213.45040893554688,147.43333435058594
2020-10-13,118.21428680419922,214.8579864501953,148.88333129882812
2020-10-14,118.30216979980469,212.92982482910156,153.76666259765625
2020-10-15,117.83361053466797,211.7729034423828,149.6266632080078
2020-10-16,116.18383026123047,211.7729034423828,146.55667114257812
2020-10-19,113.21631622314453,206.52822875976562,143.61000061035156
2020-10-20,114.70984649658203,206.94281005859375,140.64666748046875
2020-10-21,114.0851058959961,207.08740234375,140.8800048828125
2020-10-22,112.99176788330078,207.1741485595703,141.92999267578125
2020-10-23,112.29869842529297,208.46604919433594,140.2100067138672
2020-10-26,112.30845642089844,202.53689575195312,140.0933380126953
2020-10-27,113.82152557373047,205.59304809570312,141.55999755859375
2020-10-28,108.55020904541016,195.40255737304688,135.33999633789062
2020-10-29,112.57202911376953,197.36929321289062,136.94332885742188
2020-10-30,106.26595306396484,195.2001495361328,129.34666442871094
2020-11-02,106.17811584472656,195.0651397705078,133.50332641601562
2020-11-03,107.80831146240234,199.01791381835938,141.3000030517578
2020-11-04,112.2108383178711,208.6202850341797,140.32666015625
2020-11-05,116.19363403320312,215.27255249023438,146.02999877929688
2020-11-06,116.0616226196289,215.68711853027344,143.31666564941406
2020-11-09,113.74409484863281,210.5485076904297,140.4199981689453
2020-11-10,113.40184783935547,203.4334716796875,136.7866668701172
2020-11-11,116.8438949584961,208.7745361328125,139.0433349609375
2020-11-12,116.5700912475586,207.7044219970703,137.25332641601562
2020-11-13,116.61898040771484,208.73599243164062,136.1666717529297
2020-11-16,117.63594818115234,209.4301300048828,136.02999877929688
2020-11-17,116.74610900878906,206.7595977783203,147.20333862304688
2020-11-18,115.41622161865234,204.03372192382812,162.2133331298828
2020-11-19,116.01271057128906,205.32901000976562,166.42333984375
2020-11-20,114.74148559570312,203.36679077148438,163.20333862304688
2020-11-23,111.32878875732422,203.0961151123047,173.9499969482422
2020-11-24,112.61956787109375,206.720947265625,185.1266632080078
2020-11-25,113.46052551269531,206.73060607910156,191.3333282470703
2020-11-27,114.00811767578125,208.04519653320312,195.25332641601562
2020-11-30,116.41364288330078,206.92391967773438,189.1999969482422
2020-12-01,120.00235748291016,208.99249267578125,194.9199981689453
2020-12-02,120.3543930053711,208.18052673339844,189.60667419433594
2020-12-03,120.21749877929688,207.08827209472656,197.7933349609375
2020-12-04,119.54276275634766,207.20423889160156,199.67999267578125
2020-12-07,121.00957489013672,207.1365966796875,213.9199981689453
2020-12-08,121.62561798095703,208.7991943359375,216.6266632080078
2020-12-09,119.08317565917969,204.72970581054688,201.4933319091797
2020-12-10,120.5108413696289,203.4924774169922,209.02333068847656
2020-12-11,119.6992416381836,206.14100646972656,203.3300018310547
2020-12-14,119.08317565917969,207.04959106445312,213.27667236328125
2020-12-15,125.048095703125,206.98194885253906,211.0833282470703
2020-12-16,124.97964477539062,211.9600067138672,207.58999633789062
2020-12-17,125.84992218017578,212.09536743164062,218.63333129882812
2020-12-18,123.8551025390625,211.29306030273438,231.6666717529297
2020-12-21,125.39032745361328,215.15953063964844,216.6199951171875
2020-12-22,128.9595489501953,216.4644775390625,213.44667053222656
2020-12-23,128.05990600585938,213.64193725585938,215.32666015625
2020-12-24,129.0475311279297,215.314208984375,220.58999633789062
2020-12-28,133.66297912597656,217.45042419433594,221.22999572753906
2020-12-29,131.88327026367188,216.66746520996094,221.99667358398438
2020-12-30,130.75875854492188,214.27987670898438,231.5933380126953
2020-12-31,129.75155639648438,214.9951934814453,235.22332763671875
2021-01-04,126.54422760009766,210.42311096191406,243.2566680908203
2021-01-05,128.1087646484375,210.6260986328125,245.0366668701172
2021-01-06,123.79644012451172,205.16468811035156,251.9933319091797
2021-01-07,128.020751953125,211.00306701660156,272.0133361816406
2021-01-08,129.12576293945312,212.28868103027344,293.3399963378906
2021-01-11,126.12374114990234,210.22976684570312,270.39666748046875
2021-01-12,125.94774627685547,207.7552032470703,283.14666748046875
2021-01-13,127.99144744873047,209.1181640625,284.8033447265625
2021-01-14,126.0552978515625,205.90899658203125,281.6666564941406
2021-01-15,124.32447814941406,205.5513458251953,275.38665771484375
2021-01-19,124.99920654296875,209.21484375,281.51666259765625
2021-01-20,129.10618591308594,216.85110473632812,283.48333740234375
2021-01-21,133.8390350341797,217.46006774902344,281.663330078125
2021-01-22,135.99029541015625,218.40731811523438,282.21331787109375
2021-01-25,139.75502014160156,221.86785888671875,293.6000061035156
2021-01-26,139.98971557617188,224.5744171142578,294.36334228515625
2021-01-27,138.91409301757812,225.12533569335938,288.0533447265625
2021-01-28,134.0541229248047,230.95407104492188,278.4766540527344
2021-01-29,129.03773498535156,224.2167205810547,264.510009765625
2021-02-01,131.16946411132812,231.6500244140625,279.9366760253906
2021-02-02,132.0006561279297,231.5147247314453,290.92999267578125
2021-02-03,130.97390747070312,234.8882293701172,284.89666748046875
2021-02-04,134.34750366210938,233.93124389648438,283.3299865722656
2021-02-05,133.93125915527344,234.11492919921875,284.07666015625
2021-02-08,134.07821655273438,234.37586975097656,287.8066711425781
2021-02-09,133.19680786132812,235.63250732421875,283.1533203125
2021-02-10,132.58963012695312,234.71421813964844,268.2733459472656
2021-02-11,132.33502197265625,236.3284912109375,270.5533447265625
2021-02-12,132.57003784179688,236.81179809570312,272.0400085449219
2021-02-16,130.43515014648438,235.56480407714844,265.40667724609375
2021-02-17,128.13372802734375,236.591796875,266.04998779296875
2021-02-18,127.02709197998047,236.19459533691406,262.4599914550781
2021-02-19,127.18379211425781,233.46240234375,260.4333190917969
2021-02-22,123.39385223388672,227.20367431640625,238.1666717529297
2021-02-23,123.25674438476562,226.00230407714844,232.94667053222656
2021-02-24,122.75728607177734,227.2424774169922,247.33999633789062
2021-02-25,118.48746490478516,221.85565185546875,227.4066619873047
2021-02-26,118.75187683105469,225.1400604248047,225.1666717529297
2021-03-01,125.14681243896484,229.5579833984375,239.47666931152344
2021-03-02,122.53205871582031,226.58364868164062,228.81333923339844
2021-03-03,119.53534698486328,220.47023010253906,217.73333740234375
2021-03-04,117.64524841308594,219.6660614013672,207.14666748046875
2021-03-05,118.90856170654297,224.3843536376953,199.31666564941406
2021-03-08,113.95323181152344,220.30551147460938,187.6666717529297
2021-03-09,118.58538818359375,226.49642944335938,224.52667236328125
2021-03-10,117.49838256835938,225.17877197265625,222.68666076660156
2021-03-11,119.43742370605469,229.7420654296875,233.1999969482422
2021-03-12,118.52664184570312,228.40504455566406,231.2433319091797
2021-03-15,121.4254150390625,227.4943389892578,235.97999572753906
2021-03-16,122.9727554321289,230.30398559570312,225.6266632080078
2021-03-17,122.17949676513672,229.65487670898438,233.93666076660156
2021-03-18,118.0369873046875,223.53175354003906,217.72000122070312
2021-03-19,117.5081558227539,223.17333984375,218.2899932861328
2021-03-22,120.83782196044922,228.6376190185547,223.3333282470703
2021-03-23,120.00540924072266,230.1780242919922,220.72000122070312
2021-03-24,117.6060791015625,228.12411499023438,210.08999633789062
2021-03-25,118.09574890136719,225.10130310058594,213.4633331298828
2021-03-26,118.70291900634766,229.1123046875,206.23666381835938
2021-03-29,118.87919616699219,227.91098022460938,203.76333618164062
2021-03-30,117.4200210571289,224.6265869140625,211.8733367919922
2021-03-31,119.62348175048828,228.42442321777344,222.64332580566406
2021-04-01,120.45590209960938,234.7994384765625,220.5833282470703
2021-04-05,123.29591369628906,241.31005859375,230.35000610351562
2021-04-06,123.5995101928711,240.13778686523438,230.5399932861328
2021-04-07,125.25455474853516,242.1142120361328,223.6566619873047
2021-04-08,127.66366577148438,245.35984802246094,227.93333435058594
2021-04-09,130.2490692138672,247.87887573242188,225.67333984375
2021-04-12,128.5254669189453,247.9369659423828,233.9933319091797
2021-04-13,131.6494903564453,250.43655395507812,254.10667419433594
2021-04-14,129.2991180419922,247.62692260742188,244.07666015625
2021-04-15,131.71803283691406,251.4151153564453,246.28334045410156
2021-04-16,131.3850555419922,252.616455078125,246.5933380126953
2021-04-19,132.05096435546875,250.67877197265625,238.2100067138672
2021-04-20,130.35678100585938,250.21377563476562,239.663330078125
2021-04-21,130.73870849609375,252.46144104003906,248.0399932861328
2021-04-22,129.21096801757812,249.15768432617188,239.89666748046875
2021-04-23,131.541748046875,253.0137176513672,243.13333129882812
2021-04-26,131.9334716796875,253.40130615234375,246.06666564941406
2021-04-27,131.6103057861328,253.8081512451172,234.913330078125
2021-04-28,130.81703186035156,246.62904357910156,231.46665954589844
2021-04-29,130.71914672851562,244.64288330078125,225.6666717529297
2021-04-30,128.7408905029297,244.3231658935547,236.47999572753906
2021-05-03,129.7985382080078,244.01316833496094,228.3000030517578
2021-05-04,125.20558166503906,240.0699462890625,224.53334045410156
2021-05-05,125.45040130615234,238.7910614013672,223.64666748046875
2021-05-06,127.0564956665039,241.94947814941406,221.17999267578125
2021-05-07,127.73333740234375,244.5944366455078,224.1233367919922
2021-05-10,124.43726348876953,239.47897338867188,209.67999267578125
2021-05-11,123.51515197753906,238.5585479736328,205.73333740234375
2021-05-12,120.43488311767578,231.55377197265625,196.6300048828125
2021-05-13,122.59302520751953,235.45826721191406,190.56333923339844
2021-05-14,125.02584075927734,240.41871643066406,196.5800018310547
2021-05-17,123.86829376220703,237.541259765625,192.27667236328125
2021-05-18,122.47531127929688,235.50668334960938,192.6233367919922
2021-05-19,122.3183364868164,236.08934020996094,187.82000732421875
2021-05-20,124.88851928710938,239.35215759277344,195.5933380126953
2021-05-21,123.04426574707031,238.08006286621094,193.6266632080078
2021-05-24,124.68251037597656,243.52783203125,202.14666748046875
2021-05-25,124.48631286621094,244.44065856933594,201.56333923339844
2021-05-26,124.43726348876953,244.2173309326172,206.3766632080078
2021-05-27,122.89712524414062,242.10032653808594,210.28334045410156
2021-05-28,122.23987579345703,242.45962524414062,208.4066619873047
2021-06-01,121.9161605834961,240.24557495117188,207.96665954589844
2021-06-02,122.68131256103516,240.14845275878906,201.7066650390625
2021-06-03,121.19023895263672,238.60447692871094,190.94667053222656
2021-06-04,123.49552917480469,243.53753662109375,199.68333435058594
2021-06-07,123.50534057617188,246.47021484375,201.7100067138672
2021-06-08,124.32936096191406,245.26608276367188,201.19667053222656
2021-06-09,124.7119369506836,246.25657653808594,199.5933380126953
2021-06-10,123.71134185791016,249.8009796142578,203.3733367919922
2021-06-11,124.9277572631836,250.4322509765625,203.29666137695312
2021-06-14,127.99819946289062,252.3743896484375,205.89666748046875
2021-06-15,127.1741943359375,250.8886260986328,199.7866668701172
2021-06-16,127.67445373535156,249.93698120117188,201.6233367919922
2021-06-17,129.28330993652344,253.3551788330078,205.53334045410156
2021-06-18,127.97862243652344,251.92767333984375,207.77000427246094
2021-06-21,129.7836151123047,255.03509521484375,206.94332885742188
2021-06-22,131.43165588378906,257.8319091796875,207.90333557128906
2021-06-23,131.15701293945312,257.5987854003906,218.85667419433594
2021-06-24,130.8724822998047,258.9776916503906,226.60667419433594
2021-06-25,130.5782012939453,257.3559875488281,223.9566650390625
2021-06-28,132.21641540527344,260.9490661621094,229.57333374023438
2021-06-29,133.73695373535156,263.551513671875,226.9199981689453
2021-06-30,134.35498046875,263.0659484863281,226.56666564941406
2021-07-01,134.65907287597656,263.7458190917969,225.97332763671875
2021-07-02,137.29791259765625,269.6207580566406,226.3000030517578
2021-07-06,139.31874084472656,269.6305236816406,219.86000061035156
2021-07-07,141.8202362060547,271.8348693847656,214.88333129882812
2021-07-08,140.51553344726562,269.3974304199219,217.60333251953125
2021-07-09,142.34994506835938,269.9023742675781,218.98333740234375
2021-07-12,141.75152587890625,269.30035400390625,228.56666564941406
2021-07-13,142.86985778808594,272.8545227050781,222.84666442871094
2021-07-14,146.3131103515625,274.34027099609375,217.7933349609375
2021-07-15,145.65585327148438,272.903076171875,216.86666870117188
2021-07-16,143.6055908203125,272.63116455078125,214.74000549316406
2021-07-19,139.7405548095703,268.9993591308594,215.4066619873047
2021-07-20,143.3701629638672,271.2424621582031,220.1666717529297
2021-07-21,142.63441467285156,273.2623596191406,218.42999267578125
2021-07-22,144.00779724121094,277.86529541015625,216.4199981689453
2021-07-23,145.73434448242188,281.2932434082031,214.4600067138672
2021-07-26,146.15614318847656,280.691162109375,219.2066650390625
2021-07-27,143.9783935546875,278.2537536621094,214.92666625976562
2021-07-28,142.22244262695312,277.94293212890625,215.66000366210938
2021-07-29,142.86985778808594,278.21484375,225.78334045410156
2021-07-30,143.085693359375,276.6708984375,229.06666564941406
2021-08-02,142.7521514892578,276.58349609375,236.55667114257812
2021-08-03,144.55715942382812,278.8169250488281,236.5800018310547
2021-08-04,144.1549530029297,278.224609375,236.97332763671875
2021-08-05,144.26287841796875,281.1475524902344,238.2100067138672
2021-08-06,143.57516479492188,281.08929443359375,233.03334045410156
2021-08-09,143.5260467529297,279.991943359375,237.9199981689453
2021-08-10,143.0446319580078,278.1565246582031,236.663330078125
2021-08-11,143.30007934570312,278.6518859863281,235.94000244140625
2021-08-12,146.2769012451172,281.4291687011719,240.75
2021-08-13,146.4832305908203,284.3812561035156,239.05667114257812
2021-08-16,148.46775817871094,286.08062744140625,228.72332763671875
2021-08-17,147.55406188964844,284.60455322265625,221.90333557128906
2021-08-18,143.79132080078125,282.86309814453125,229.663330078125
2021-08-19,144.12535095214844,288.73956298828125,224.49000549316406
2021-08-20,145.58920288085938,296.1242370605469,226.75332641601562
2021-08-23,147.08250427246094,296.40631103515625,235.43333435058594
2021-08-24,146.99407958984375,294.4312744140625,236.163330078125
2021-08-25,145.75621032714844,293.8377685546875,237.06666564941406
2021-08-26,144.95057678222656,290.9967956542969,233.72000122070312
2021-08-27,145.99200439453125,291.6097717285156,237.30667114257812
2021-08-30,150.4326171875,295.3749694824219,243.6366729736328
2021-08-31,149.165283203125,293.71136474609375,245.24000549316406
2021-09-01,149.83334350585938,293.6626281738281,244.69667053222656
2021-09-02,150.95335388183594,293.00103759765625,244.1300048828125
2021-09-03,151.59193420410156,292.9913024902344,244.52333068847656
2021-09-07,153.94000244140625,292.05731201171875,250.97332763671875
2021-09-08,152.38771057128906,292.0865478515625,251.2899932861328
2021-09-09,151.36598205566406,289.2065734863281,251.6199951171875
2021-09-10,146.35549926757812,287.7082824707031,245.42333984375
2021-09-13,146.92529296875,288.9535827636719,247.6666717529297
2021-09-14,145.52040100097656,291.6778869628906,248.163330078125
2021-09-15,146.41444396972656,296.5718078613281,251.94332885742188
2021-09-16,146.1786346435547,296.9609069824219,252.3300018310547
2021-09-17,143.4965362548828,291.7556457519531,253.163330078125
2021-09-20,140.43133544921875,286.3363952636719,243.38999938964844
2021-09-21,140.91268920898438,286.8228454589844,246.4600067138672
2021-09-22,143.29026794433594,290.5006103515625,250.64666748046875
2021-09-23,144.25306701660156,291.4540710449219,251.2133331298828
2021-09-24,144.34146118164062,291.2497253417969,258.1300048828125
2021-09-27,142.8186798095703,286.2099609375,263.78668212890625
2021-09-28,139.4193878173828,275.8481140136719,259.1866760253906
2021-09-29,140.32327270507812,276.31512451171875,260.4366760253906
2021-09-30,139.01658630371094,274.2913818359375,258.49334716796875
2021-10-01,140.1464080810547,281.27716064453125,258.40667724609375
2021-10-04,136.69801330566406,275.4491882324219,260.510009765625
2021-10-05,138.63345336914062,280.9463195800781,260.1966552734375
2021-10-06,139.50782775878906,285.17852783203125,260.9166564941406
2021-10-07,140.775146484375,286.8715515136719,264.53668212890625
2021-10-08,140.3920440673828,286.8715515136719,261.8299865722656
2021-10-11,140.30361938476562,286.268310546875,263.9800109863281
2021-10-12,139.0264129638672,284.9548034667969,268.5733337402344
2021-10-13,138.4369354248047,288.29193115234375,270.3599853515625
2021-10-14,141.23692321777344,294.5577392578125,272.7733459472656
2021-10-15,142.2979736328125,295.9782409667969,281.010009765625
2021-10-18,143.97796630859375,298.97491455078125,290.03668212890625
